unix,date,symbol,open,high,low,close,Volume BTC,Volume USD
1527502560,2018-05-28 10:16:00,BTC/USD,7236.55,7247.66,7236.0,7243.99,1.49162774,10805.3364322826
1527503460,2018-05-28 10:31:00,BTC/USD,7224.7,7230.0,7224.0,7229.15,1.59551076,11534.186610654
1527504360,2018-05-28 10:46:00,BTC/USD,7241.33,7241.99,7232.12,7241.99,0.49235732,3565.6467878668
1527505260,2018-05-28 11:01:00,BTC/USD,7235.98,7235.99,7227.68,7235.99,19.03869117,137763.7789192083
1527506160,2018-05-28 11:16:00,BTC/USD,7224.91,7224.93,7213.63,7224.4,1.13969202,8233.591029288
1527507060,2018-05-28 11:31:00,BTC/USD,7229.53,7232.34,7225.0,7232.23,0.35142009,2541.5509175007
1527507960,2018-05-28 11:46:00,BTC/USD,7220.29,7229.02,7219.99,7221.99,0.65969328,4764.2982712272005
1527508860,2018-05-28 12:01:00,BTC/USD,7219.67,7219.92,7216.14,7216.14,4.38340987,31631.299299301805
1527509760,2018-05-28 12:16:00,BTC/USD,7260.54,7265.98,7252.5,7264.17,5.21090987,37852.9351503579
1527510660,2018-05-28 12:31:00,BTC/USD,7258.66,7258.97,7250.37,7250.37,0.80442276,5832.3626464212
1527511560,2018-05-28 12:46:00,BTC/USD,7271.83,7271.99,7262.62,7271.99,0.15081859,1096.7512782941
1527512460,2018-05-28 13:01:00,BTC/USD,7289.99,7294.53,7282.12,7287.53,12.18047394,88765.5692519682
1527513360,2018-05-28 13:16:00,BTC/USD,7278.0,7278.0,7275.01,7275.01,0.48486963,3527.4314069463003
1527514260,2018-05-28 13:31:00,BTC/USD,7271.99,7272.0,7265.74,7271.06,5.19673583,37785.7780240798
1527515160,2018-05-28 13:46:00,BTC/USD,7265.0,7273.1,7265.0,7273.1,6.80267714,49476.55110693401
1527516060,2018-05-28 14:01:00,BTC/USD,7276.99,7276.99,7276.65,7276.98,0.27354793,1990.6028156514
1527516960,2018-05-28 14:16:00,BTC/USD,7282.28,7284.43,7275.44,7275.44,1.79896487,13088.2609737928
1527517860,2018-05-28 14:31:00,BTC/USD,7287.32,7287.71,7287.27,7287.71,0.10947842,797.8469762182001
1527518760,2018-05-28 14:46:00,BTC/USD,7274.84,7276.78,7272.36,7274.0,0.88221794,6417.25329556
